OrderLineID,Order_ID,product_id,Qty Ordered,Unit Price at Sale,Line Total,Currency
OL509690,ORD-101843,PRD2187,2,494.33,988.66,NGN
OL509691,ORD-101052,PRD2198,5,250.71,1253.55,GBP
OL509692,ORD-108722,PRD2193,3,315.19,945.57,USD
OL509693,ORD-103679,PRD2176,3,494.23,1482.69,USD
OL509694,ORD-104857,PRD2133,0,427.07,,USD
OL509695,ORD-107259,PRD2249,2,440.46,880.92,USD
OL509696,ORD-106965,PRD2221,2,80.82,161.64,NGN
OL509697,ORD-100118,PRD2063,1,242.9,242.9,USD
OL509698,ORD-103321,PRD2207,1,488.83,488.83,USD
OL509699,ORD-108246,PRD2092,5,$59.44,297.2,usd
OL509700,ORD-102672,PRD2188,-1,338.81,,US Dollar
OL509701,ORD-107640,PRD2009,2,110.3,220.6,GBP
OL509702,ORD-104613,PRD2107,4,217.07,868.28,EUR
OL509703,ORD-101303,PRD2128,5,190.23,951.15,EUR
OL509704,ORD-103913,PRD2090,5,$303.91,1519.55,usd
OL509705,ORD-100678,PRD2170,3,253.43,760.29,EUR
OL509706,ORD-106793,PRD2122,1,93.64,93.64,NGN
OL509707,ORD-102135,PRD2165,4,468.26,1873.04,usd
OL509708,ORD-103066,PRD2215,4,59.46,237.84,USD
OL509709,ORD-107300,PRD2047,4,179.29,717.16,NGN
OL509710,ORD-107598,PRD2195,5,308.6,1543.0,NGN
OL509711,ORD-106182,PRD2203,2,428.16,856.32,usd
OL509712,ORD-105322,PRD2242,2,40.65,81.3,USD
OL509713,ORD-102637,PRD2009,4,418.04,1672.16,USD
OL509714,ORD-103565,PRD2202,5,278.37,1391.85,NGN
OL509715,ORD-106260,PRD2043,999,442.33,441887.67,usd
OL509716,ORD-103357,PRD2055,1,116.07,116.07,EUR
OL509717,ORD-104474,PRD2084,0,108.76,,EUR
OL509718,ORD-107047,PRD2170,3,419.57,1258.71,US Dollar
OL509719,ORD-104036,PRD2088,2,478.21,956.42,USD
OL509720,ORD-103110,PRD2172,3,$215.09,645.27,NGN
OL509721,ORD-103470,PRD2110,0,358.57,,USD
OL509722,ORD-108980,PRD2018,3,46.66,139.98,USD
OL509723,ORD-103589,PRD2029,2,414.37,828.74,USD
OL509724,ORD-103848,PRD2058,-1,$226.21,,NGN
OL509725,ORD-103518,PRD2129,5,196.25,981.25,EUR
OL509726,ORD-107461,PRD2044,1,465.81,465.81,USD
OL509727,ORD-101284,PRD2232,4,162.81,651.24,USD
OL509728,ORD-102251,PRD2123,2,498.88,997.76,NGN
OL509729,ORD-104370,PRD2193,2,360.57,721.14,NGN
OL509730,ORD-104745,PRD2249,0,461.4,,usd
OL509731,ORD-108862,PRD2039,2,269.74,539.48,US Dollar
OL509732,ORD-108827,PRD2218,1,88.28,88.28,NGN
OL509733,ORD-106364,PRD2232,5,354.95,1774.75,US Dollar
OL509734,ORD-107465,PRD2203,4,440.45,1761.8,usd
OL509735,ORD-106583,PRD2246,2,136.79,273.58,EUR
OL509736,ORD-105398,PRD2197,4,$351.05,1404.2,US Dollar
OL509737,ORD-103954,PRD2029,4,93.37,373.48,NGN
OL509738,ORD-102077,PRD2204,5,107.87,539.35,EUR
OL509739,ORD-106457,PRD2047,1,11.76,11.76,EUR
OL509740,ORD-106529,PRD2160,1,42.24,42.24,GBP
OL509741,ORD-100038,PRD2239,3,4.58,13.74,usd
OL509742,ORD-107503,PRD2008,4,232.7,930.8,EUR
OL509743,ORD-106420,PRD2183,3,286.26,858.78,US Dollar
OL509744,ORD-105703,PRD2090,-1,378.56,,NGN
OL509745,ORD-107118,PRD2181,1,$58.14,58.14,usd
OL509746,ORD-101539,PRD2127,5,420.06,2100.3,EUR
OL509747,ORD-108312,PRD2057,0,400.85,,EUR
OL509748,ORD-105601,PRD2055,1,$258.87,258.87,US Dollar
OL509749,ORD-101861,PRD2227,4,211.4,845.6,usd
OL509750,ORD-102023,PRD2156,1,370.65,370.65,USD
OL509751,ORD-104376,PRD2122,1,$385.15,385.15,USD
OL509752,ORD-100323,PRD2102,999,19.51,19490.49,EUR
OL509753,ORD-103570,PRD2003,4,32.98,131.92,NGN
OL509754,ORD-107486,PRD2191,4,316.65,1266.6,NGN
OL509755,ORD-100923,PRD2140,4,397.46,1589.84,usd
OL509756,ORD-108703,PRD2063,4,$376.78,1507.12,GBP
OL509757,ORD-105893,PRD2186,0,$68.82,,USD
OL509758,ORD-105544,PRD2170,2,387.14,774.28,USD
OL509759,ORD-106848,PRD2189,3,22.14,66.42,usd
OL509760,ORD-103946,PRD2033,-1,447.3,,usd
OL509761,ORD-100593,PRD2079,1,447.25,447.25,US Dollar
OL509762,ORD-106124,PRD2199,3,398.64,1195.92,USD
OL509763,ORD-107310,PRD2197,5,$183.92,919.6,usd
OL509764,ORD-100490,PRD2077,-1,357.23,,GBP
OL509765,ORD-103139,PRD2224,5,408.13,2040.65,USD
OL509766,ORD-103103,PRD2237,5,224.38,1121.9,GBP
OL509767,ORD-103627,PRD2049,4,$337.85,1351.4,USD
OL509768,ORD-107880,PRD2103,2,378.01,756.02,EUR
OL509769,ORD-106378,PRD2234,0,308.69,,usd
OL509770,ORD-100632,PRD2169,5,86.96,434.8,EUR
OL509771,ORD-105621,PRD2011,5,450.29,2251.45,USD
OL509772,ORD-101348,PRD2086,-1,103.3,,EUR
OL509773,ORD-105228,PRD2087,3,395.36,1186.08,usd
OL509774,ORD-108419,PRD2137,1,239.45,239.45,usd
OL509775,ORD-108381,PRD2042,5,$187.82,939.1,USD
OL509776,ORD-105090,PRD2121,4,330.2,1320.8,GBP
OL509777,ORD-106198,PRD2167,-1,110.34,,USD
OL509778,ORD-104595,PRD2118,5,316.35,1581.75,usd
OL509779,ORD-108076,PRD2069,5,359.12,1795.6,EUR
OL509780,ORD-104984,PRD2101,4,291.04,1164.16,US Dollar
OL509781,ORD-105244,PRD2168,2,$398.7,797.4,NGN
OL509782,ORD-107022,PRD2024,0,240.11,,EUR
OL509783,ORD-108583,PRD9688,3,175.29,525.87,US Dollar
OL509784,ORD-100315,PRD2151,0,198.59,,USD
OL509785,ORD-105980,PRD2168,1,318.2,318.2,USD
OL509786,ORD-106822,PRD2114,4,33.63,134.52,USD
OL509787,ORD-108176,PRD2164,2,340.43,680.86,EUR
OL509788,ORD-108937,PRD2163,3,382.43,1147.29,USD
OL509789,ORD-102133,PRD2160,5,$85.56,427.8,NGN
OL509790,ORD-107764,PRD2073,1,292.9,292.9,US Dollar
OL509791,ORD-101775,PRD2071,5,271.93,1359.65,US Dollar
OL509792,ORD-100105,PRD2230,3,$393.58,1180.74,NGN
OL509793,ORD-102487,PRD2188,4,399.62,1598.48,GBP
OL509794,ORD-105414,PRD2225,999,327.0,326673.0,US Dollar
OL509795,ORD-102338,PRD2040,0,188.58,,US Dollar
OL509796,ORD-106350,PRD2187,3,49.14,147.42,EUR
OL509797,ORD-105711,PRD2039,-1,487.53,,GBP
OL509798,ORD-100572,PRD2246,3,238.44,715.32,US Dollar
OL509799,ORD-103783,PRD9586,5,376.54,1882.7,usd
OL509800,ORD-100017,PRD2123,2,131.8,263.6,USD
OL509801,ORD-104650,PRD2084,4,410.31,1641.24,USD
OL509802,ORD-104612,PRD2023,5,365.41,1827.05,US Dollar
OL509803,ORD-106060,PRD2246,5,402.52,2012.6,US Dollar
OL509804,ORD-105846,PRD2006,4,104.16,416.64,usd
OL509805,ORD-103842,PRD2098,3,$82.31,246.93,GBP
OL509806,ORD-100980,PRD2147,3,342.98,1028.94,EUR
OL509807,ORD-106505,PRD2247,5,282.15,1410.75,US Dollar
OL509808,ORD-101735,PRD2154,2,352.39,704.78,NGN
OL509809,ORD-108615,PRD2073,5,$142.92,714.6,USD
OL509810,ORD-100222,PRD2006,3,139.12,417.36,EUR
OL509811,ORD-103244,PRD2082,-1,437.96,,GBP
OL509812,ORD-104988,PRD2076,0,138.86,,EUR
OL509813,ORD-108545,PRD2036,3,52.28,156.84,NGN
OL509814,ORD-103526,PRD2232,0,499.76,,US Dollar
OL509815,ORD-102647,PRD2138,999,4.23,4225.77,US Dollar
OL509816,ORD-105392,PRD2237,4,$364.89,1459.56,usd
OL509817,ORD-100497,PRD2041,2,165.52,331.04,usd
OL509818,ORD-107704,PRD2246,0,237.44,,usd
OL509819,ORD-103396,PRD2040,999,465.75,465284.25,US Dollar
OL509820,ORD-105661,PRD2220,3,130.04,390.12,GBP
OL509821,ORD-106233,PRD2121,3,189.94,569.82,GBP
OL509822,ORD-108851,PRD2159,4,$230.88,923.52,usd
OL509823,ORD-102705,PRD2079,4,141.99,567.96,US Dollar
OL509824,ORD-107873,PRD2089,4,213.55,854.2,NGN
OL509825,ORD-107877,PRD2060,0,495.65,,USD
OL509826,ORD-104003,PRD2094,3,$327.45,982.35,USD
OL509827,ORD-104333,PRD2036,2,36.94,73.88,NGN
OL509828,ORD-100616,PRD2232,4,346.92,1387.68,GBP
OL509829,ORD-102873,PRD2224,4,280.37,1121.48,usd
OL509830,ORD-105617,PRD2231,3,488.47,1465.41,EUR
OL509831,ORD-105233,PRD2121,4,69.06,276.24,US Dollar
OL509832,ORD-107028,PRD2102,2,121.55,243.1,EUR
OL509833,ORD-106996,PRD2015,2,466.69,933.38,US Dollar
OL509834,ORD-105410,PRD2103,999,$440.12,439679.88,EUR
OL509835,ORD-104392,PRD2108,1,363.82,363.82,GBP
OL509836,ORD-103899,PRD2119,1,2.68,2.68,USD
OL509837,ORD-108040,PRD2111,1,271.47,271.47,EUR
OL509838,ORD-105654,PRD2117,5,400.42,2002.1,NGN
OL509839,ORD-102016,PRD2175,999,368.77,368401.23,GBP
OL509840,ORD-101393,PRD2236,0,$58.04,,EUR
OL509841,ORD-105811,PRD2154,3,$261.19,783.57,usd
OL509842,ORD-100975,PRD2161,2,473.79,947.58,GBP
OL509843,ORD-106645,PRD2216,2,343.93,687.86,USD
OL509844,ORD-108162,PRD2227,0,137.75,,USD
OL509845,ORD-102767,PRD2137,3,268.86,806.58,NGN
OL509846,ORD-108599,PRD2145,4,410.12,1640.48,NGN
OL509847,ORD-101716,PRD2021,2,308.56,617.12,USD
OL509848,ORD-103232,PRD2085,3,45.78,137.34,US Dollar
OL509849,ORD-106038,PRD2239,-1,432.82,,USD
OL509850,ORD-104458,PRD2020,999,406.67,406263.33,EUR
OL509851,ORD-107330,PRD2226,0,67.95,,EUR
OL509852,ORD-107395,PRD2240,1,$275.25,275.25,GBP
OL509853,ORD-104030,PRD2146,1,102.21,102.21,US Dollar
OL509854,ORD-102931,PRD2228,4,270.54,1082.16,GBP
OL509855,ORD-100378,PRD2065,2,$91.85,183.7,EUR
OL509856,ORD-103527,PRD2120,999,49.27,49220.73,GBP
OL509857,ORD-101869,PRD2057,1,376.75,376.75,EUR
OL509858,ORD-105083,PRD2194,0,381.27,,GBP
OL509859,ORD-106398,PRD2022,4,319.17,1276.68,EUR
OL509860,ORD-107130,PRD2219,-1,84.53,,USD
OL509861,ORD-104334,PRD2202,4,233.28,933.12,USD
OL509862,ORD-102215,PRD2149,4,210.91,843.64,GBP
OL509863,ORD-101318,PRD2007,5,462.0,2310.0,NGN
OL509864,ORD-105546,PRD2222,4,$158.41,633.64,EUR
OL509865,ORD-107581,PRD2189,1,169.73,169.73,US Dollar
OL509866,ORD-108222,PRD2013,2,$335.41,670.82,usd
OL509867,ORD-105637,PRD2124,0,125.52,,EUR
OL509868,ORD-106645,PRD2122,3,38.81,116.43,US Dollar
OL509869,ORD-101470,PRD2218,-1,$389.86,,usd
OL509870,ORD-100469,PRD2136,0,93.11,,NGN
OL509871,ORD-106418,PRD2249,3,320.86,962.58,NGN
OL509872,ORD-100725,PRD2135,3,475.12,1425.36,usd
OL509873,ORD-107001,PRD2194,0,353.37,,EUR
OL509874,ORD-102021,PRD2182,1,$288.49,288.49,US Dollar
OL509875,ORD-103751,PRD2201,5,159.24,796.2,NGN
OL509876,ORD-100519,PRD2128,4,$116.88,467.52,USD
OL509877,ORD-106502,PRD2164,3,205.87,617.61,US Dollar
OL509878,ORD-103136,PRD2120,2,39.6,79.2,GBP
OL509879,ORD-102702,PRD2020,1,473.22,473.22,NGN
OL509880,ORD-108207,PRD2130,2,49.68,99.36,NGN
OL509881,ORD-103803,PRD2040,999,367.51,367142.49,NGN
OL509882,ORD-106594,PRD2117,3,485.92,1457.76,USD
OL509883,ORD-107367,PRD2097,1,$365.82,365.82,US Dollar
OL509884,ORD-108667,PRD2166,2,112.81,225.62,USD
OL509885,ORD-101755,PRD2250,1,$408.88,408.88,EUR
OL509886,ORD-102711,PRD2063,1,33.93,33.93,EUR
OL509887,ORD-103695,PRD2075,3,40.93,122.79,USD
OL509888,ORD-101119,PRD2132,2,271.79,543.58,US Dollar
OL509889,ORD-106992,PRD2134,2,426.99,853.98,usd
OL509890,ORD-108595,PRD2233,4,250.66,1002.64,EUR
OL509891,ORD-106120,PRD2121,1,$489.05,489.05,usd
OL509892,ORD-100391,PRD2234,4,89.99,359.96,EUR
OL509893,ORD-100613,PRD2013,2,$425.21,850.42,USD
OL509894,ORD-102554,PRD2179,2,459.74,919.48,usd
OL509895,ORD-105559,PRD2017,3,388.44,1165.32,usd
OL509896,ORD-102972,PRD2227,2,381.03,762.06,USD
OL509897,ORD-106665,PRD2196,5,439.29,2196.45,NGN
OL509898,ORD-106820,PRD2197,999,460.85,460389.15,EUR
OL509899,ORD-107917,PRD2043,2,$424.44,848.88,USD
OL509900,ORD-104165,PRD2167,2,$155.97,311.94,US Dollar
OL509901,ORD-108294,PRD2244,999,244.45,244205.55,NGN
OL509902,ORD-106226,PRD2168,0,353.22,,US Dollar
OL509903,ORD-103008,PRD2095,-1,367.04,,NGN
OL509904,ORD-100827,PRD2062,1,168.59,168.59,GBP
OL509905,ORD-103295,PRD2060,-1,$259.61,,EUR
OL509906,ORD-108559,PRD2109,999,181.47,181288.53,USD
OL509907,ORD-105033,PRD2202,0,24.2,,NGN
OL509908,ORD-101727,PRD2024,5,150.53,752.65,NGN
OL509909,ORD-100422,PRD2202,4,111.71,446.84,USD
OL509910,ORD-103946,PRD2005,4,143.5,574.0,usd
OL509911,ORD-105609,PRD2109,5,384.27,1921.35,US Dollar
OL509912,ORD-108831,PRD2246,1,294.79,294.79,EUR
OL509913,ORD-105167,PRD2076,3,$116.44,349.32,NGN
OL509914,ORD-104518,PRD2122,2,$330.0,660.0,NGN
OL509915,ORD-100536,PRD2173,3,493.53,1480.59,NGN
OL509916,ORD-104839,PRD2176,2,274.37,548.74,USD
OL509917,ORD-102114,PRD2158,4,263.5,1054.0,US Dollar
OL509918,ORD-106545,PRD2075,0,436.98,,US Dollar
OL509919,ORD-107889,PRD2177,5,241.94,1209.7,US Dollar
OL509920,ORD-105739,PRD2016,-1,141.47,,GBP
OL509921,ORD-108311,PRD2077,-1,131.28,,NGN
OL509922,ORD-104089,PRD2219,2,$39.12,78.24,GBP
OL509923,ORD-108588,PRD2138,-1,$300.8,,EUR
OL509924,ORD-102790,PRD2194,-1,309.45,,NGN
OL509925,ORD-105338,PRD2054,2,253.24,506.48,usd
OL509926,ORD-100886,PRD2118,0,$265.21,,NGN
OL509927,ORD-103709,PRD2011,1,123.64,123.64,usd
OL509928,ORD-106220,PRD2168,0,218.37,,USD
OL509929,ORD-106948,PRD2068,1,480.4,480.4,NGN
OL509930,ORD-106835,PRD2028,4,493.63,1974.52,USD
OL509931,ORD-105597,PRD2102,4,207.85,831.4,NGN
OL509932,ORD-101291,PRD9957,1,311.75,311.75,EUR
OL509933,ORD-107915,PRD2223,3,353.53,1060.59,GBP
OL509934,ORD-105906,PRD2164,4,409.88,1639.52,GBP
OL509935,ORD-101794,PRD2021,5,$295.19,1475.95,EUR
OL509936,ORD-104342,PRD2061,2,399.96,799.92,usd
OL509937,ORD-106957,PRD2226,-1,160.65,,NGN
OL509938,ORD-108935,PRD2018,3,64.85,194.55,USD
OL509939,ORD-105399,PRD2178,1,129.63,129.63,EUR
OL509940,ORD-103391,PRD2137,4,190.65,762.6,NGN
OL509941,ORD-101907,PRD2228,1,452.04,452.04,EUR
OL509942,ORD-101583,PRD2091,3,126.9,380.7,usd
OL509943,ORD-100768,PRD2228,4,$190.39,761.56,EUR
OL509944,ORD-102169,PRD2204,5,179.07,895.35,US Dollar
OL509945,ORD-104751,PRD2221,-1,316.63,,usd
OL509946,ORD-103434,PRD2040,4,91.97,367.88,GBP
OL509947,ORD-108392,PRD2076,1,246.54,246.54,USD
OL509948,ORD-103817,PRD2134,0,487.16,,usd
OL509949,ORD-106769,PRD2202,3,2.44,7.32,USD
OL509950,ORD-107249,PRD2155,1,122.82,122.82,GBP
OL509951,ORD-106661,PRD2226,2,283.07,566.14,USD
OL509952,ORD-107700,PRD2030,5,489.64,2448.2,US Dollar
OL509953,ORD-105787,PRD2017,-1,26.3,,GBP
OL509954,ORD-106985,PRD2147,-1,366.3,,US Dollar
OL509955,ORD-100220,PRD2167,999,177.13,176952.87,USD
OL509956,ORD-103342,PRD2094,1,71.71,71.71,usd
OL509957,ORD-101201,PRD2110,3,322.22,966.66,EUR
OL509958,ORD-101042,PRD2212,1,317.36,317.36,US Dollar
OL509959,ORD-105002,PRD2061,1,477.9,477.9,NGN
OL509960,ORD-101790,PRD2106,2,51.47,102.94,GBP
OL509961,ORD-107055,PRD2149,1,$97.06,97.06,NGN
OL509962,ORD-108911,PRD2121,5,442.16,2210.8,GBP
OL509963,ORD-107980,PRD2076,4,258.38,1033.52,EUR
OL509964,ORD-106859,PRD2146,2,123.57,247.14,USD
OL509965,ORD-101696,PRD2177,2,56.45,112.9,USD
OL509966,ORD-107117,PRD2171,3,73.05,219.15,GBP
OL509967,ORD-108165,PRD2048,2,96.68,193.36,EUR
OL509968,ORD-106714,PRD2192,5,20.52,102.6,EUR
OL509969,ORD-104758,PRD2237,5,449.29,2246.45,US Dollar
OL509970,ORD-104274,PRD2076,3,207.69,623.07,US Dollar
OL509971,ORD-108060,PRD2160,1,397.78,397.78,US Dollar
OL509972,ORD-106489,PRD2081,1,237.6,237.6,USD
OL509973,ORD-108595,PRD2186,4,12.57,50.28,US Dollar
OL509974,ORD-106646,PRD2076,5,272.68,1363.4,EUR
OL509975,ORD-103889,PRD2032,1,56.13,56.13,usd
OL509976,ORD-102006,PRD2041,5,246.23,1231.15,EUR
OL509977,ORD-107173,PRD2063,5,$56.93,284.65,usd
OL509978,ORD-104802,PRD2069,5,401.83,2009.15,NGN
OL509979,ORD-106790,PRD2249,1,167.94,167.94,NGN
OL509980,ORD-103363,PRD2200,5,372.19,1860.95,EUR
OL509981,ORD-106809,PRD2016,1,232.46,232.46,EUR
OL509982,ORD-101369,PRD2005,2,55.43,110.86,usd
OL509983,ORD-100341,PRD2001,3,498.95,1496.85,USD
OL509984,ORD-104706,PRD2107,999,239.48,239240.52,NGN
OL509985,ORD-104273,PRD2086,-1,$103.66,,USD
OL509986,ORD-104360,PRD2210,2,$193.69,387.38,usd
OL509987,ORD-102659,PRD2237,0,199.48,,US Dollar
OL509988,ORD-103768,PRD2192,4,23.4,93.6,USD
OL509989,ORD-100715,PRD2112,3,113.11,339.33,EUR
OL509990,ORD-105179,PRD2218,5,85.99,429.95,GBP
OL509991,ORD-108851,PRD2005,4,266.17,1064.68,EUR
OL509992,ORD-103539,PRD2224,0,483.55,,USD
OL509993,ORD-106189,PRD2027,999,240.87,240629.13,NGN
OL509994,ORD-104055,PRD2159,2,$32.36,64.72,GBP
OL509995,ORD-104990,PRD2034,5,105.34,526.7,NGN
OL509996,ORD-102223,PRD2171,999,202.91,202707.09,usd
OL509997,ORD-102983,PRD2118,1,119.35,119.35,EUR
OL509998,ORD-105087,PRD2193,4,44.69,178.76,USD
OL509999,ORD-106660,PRD2022,4,116.53,466.12,usd
OL510000,ORD-101894,PRD2236,-1,276.78,,GBP
OL510001,ORD-102182,PRD2034,3,324.44,973.32,USD
OL510002,ORD-101613,PRD2134,1,339.88,339.88,usd
OL510003,ORD-107301,PRD2046,4,141.37,565.48,usd
OL510004,ORD-108113,PRD2200,3,48.99,146.97,EUR
OL510005,ORD-101545,PRD2154,2,378.42,756.84,USD
OL510006,ORD-103057,PRD2242,0,120.52,,US Dollar
OL510007,ORD-102077,PRD2114,4,142.66,570.64,GBP
OL510008,ORD-101548,PRD2182,2,30.88,61.76,EUR
OL510009,ORD-103268,PRD2040,3,7.81,23.43,USD
OL510010,ORD-100485,PRD2232,1,375.18,375.18,US Dollar
OL510011,ORD-100339,PRD2045,2,184.8,369.6,usd
OL510012,ORD-103101,PRD2072,2,105.14,210.28,GBP
OL510013,ORD-100604,PRD2005,2,364.51,729.02,EUR
OL510014,ORD-105204,PRD2106,1,227.5,227.5,usd
OL510015,ORD-100380,PRD2172,3,243.03,729.09,EUR
OL510016,ORD-101871,PRD2164,5,453.17,2265.85,USD
OL510017,ORD-103200,PRD2163,2,424.76,849.52,USD
OL510018,ORD-101378,PRD2247,1,$342.09,342.09,USD
OL510019,ORD-103749,PRD2179,3,290.47,871.41,EUR
OL510020,ORD-106236,PRD2019,1,$318.86,318.86,USD
OL510021,ORD-106930,PRD2035,0,314.77,,US Dollar
OL510022,ORD-106091,PRD2065,3,326.23,978.69,NGN
OL510023,ORD-105906,PRD2112,3,22.94,68.82,USD
OL510024,ORD-107991,PRD2148,2,321.37,642.74,usd
OL510025,ORD-106109,PRD2248,999,290.73,290439.27,NGN
OL510026,ORD-107824,PRD2024,-1,203.65,,usd
OL510027,ORD-106003,PRD2012,1,76.52,76.52,EUR
OL510028,ORD-104106,PRD2204,2,252.74,505.48,USD
OL510029,ORD-100625,PRD2170,0,450.14,,GBP
OL510030,ORD-104566,PRD2088,5,311.99,1559.95,NGN
OL510031,ORD-108163,PRD2016,4,383.52,1534.08,US Dollar
OL510032,ORD-103101,PRD2102,0,91.73,,NGN
OL510033,ORD-101370,PRD2206,0,338.42,,GBP
OL510034,ORD-102861,PRD2050,4,172.18,688.72,US Dollar
OL510035,ORD-102266,PRD2180,5,81.42,407.1,US Dollar
OL510036,ORD-107216,PRD2091,5,72.71,363.55,NGN
OL510037,ORD-102043,PRD2120,-1,329.64,,GBP
OL510038,ORD-105864,PRD2171,3,245.31,735.93,GBP
OL510039,ORD-105948,PRD2246,2,$58.44,116.88,usd
OL510040,ORD-103583,PRD2017,0,142.74,,GBP
OL510041,ORD-107190,PRD2160,999,224.44,224215.56,EUR
OL510042,ORD-101360,PRD2178,1,355.99,355.99,US Dollar
OL510043,ORD-104799,PRD2225,1,78.47,78.47,EUR
OL510044,ORD-100455,PRD2067,3,199.6,598.8,NGN
OL510045,ORD-104995,PRD2160,-1,262.25,,usd
OL510046,ORD-104873,PRD2038,5,239.54,1197.7,US Dollar
OL510047,ORD-101748,PRD2117,2,2.36,4.72,usd
OL510048,ORD-104747,PRD2243,3,293.18,879.54,usd
OL510049,ORD-103803,PRD2232,1,462.04,462.04,NGN
OL510050,ORD-105219,PRD2182,5,481.24,2406.2,US Dollar
OL510051,ORD-107633,PRD2151,3,$85.14,255.42,usd
OL510052,ORD-107464,PRD2141,4,173.8,695.2,usd
OL510053,ORD-104152,PRD2158,2,137.88,275.76,usd
OL510054,ORD-106700,PRD2212,3,275.16,825.48,usd
OL510055,ORD-107876,PRD2120,5,366.68,1833.4,usd
OL510056,ORD-104824,PRD2113,4,52.5,210.0,GBP
OL510057,ORD-105052,PRD2198,2,$281.14,562.28,USD
OL510058,ORD-105408,PRD2119,2,70.53,141.06,usd
OL510059,ORD-107671,PRD2220,4,327.33,1309.32,usd
OL510060,ORD-104473,PRD2160,999,410.83,410419.17,NGN
OL510061,ORD-103306,PRD2130,4,71.6,286.4,GBP
OL510062,ORD-105360,PRD2219,3,28.91,86.73,usd
OL510063,ORD-102219,PRD2100,999,480.29,479809.71,EUR
OL510064,ORD-102709,PRD2006,1,122.11,122.11,usd
OL510065,ORD-104669,PRD2224,999,431.03,430598.97,EUR
OL510066,ORD-105920,PRD2204,1,277.7,277.7,NGN
OL510067,ORD-107146,PRD2245,-1,424.66,,usd
OL510068,ORD-103590,PRD2209,999,247.87,247622.13,EUR
OL510069,ORD-107500,PRD2028,0,462.58,,NGN
OL510070,ORD-108431,PRD2250,2,54.79,109.58,GBP
OL510071,ORD-101091,PRD2199,4,179.32,717.28,US Dollar
OL510072,ORD-103944,PRD2105,1,145.01,145.01,US Dollar
OL510073,ORD-101456,PRD2179,5,216.52,1082.6,usd
OL510074,ORD-102648,PRD2220,0,150.07,,usd
OL510075,ORD-105816,PRD2052,3,409.81,1229.43,usd
OL510076,ORD-108312,PRD2095,999,292.59,292297.41,USD
OL510077,ORD-105184,PRD2245,2,329.83,659.66,GBP
OL510078,ORD-100966,PRD2123,4,319.94,1279.76,US Dollar
OL510079,ORD-103606,PRD2018,5,249.27,1246.35,usd
OL510080,ORD-108904,PRD2222,3,115.92,347.76,usd
OL510081,ORD-104080,PRD2239,4,401.69,1606.76,NGN
OL510082,ORD-102171,PRD2004,3,459.26,1377.78,GBP
OL510083,ORD-103264,PRD2058,4,234.61,938.44,USD
OL510084,ORD-102858,PRD2150,1,492.32,492.32,US Dollar
OL510085,ORD-104840,PRD2168,4,256.99,1027.96,usd
OL510086,ORD-102611,PRD2064,2,55.57,111.14,NGN
OL510087,ORD-103790,PRD2240,1,$315.04,315.04,NGN
OL510088,ORD-105789,PRD2045,3,77.61,232.83,USD
OL510089,ORD-108474,PRD2001,999,270.9,270629.1,NGN
OL510090,ORD-103629,PRD2248,5,335.41,1677.05,US Dollar
OL510091,ORD-103447,PRD2041,2,425.32,850.64,EUR
OL510092,ORD-107681,PRD2080,4,443.82,1775.28,EUR
OL510093,ORD-108155,PRD2168,3,131.53,394.59,usd
OL510094,ORD-102047,PRD2199,4,4.5,18.0,US Dollar
OL510095,ORD-101683,PRD2015,2,$74.15,148.3,GBP
OL510096,ORD-108298,PRD2183,2,$195.85,391.7,GBP
OL510097,ORD-107855,PRD2173,2,$194.96,389.92,EUR
OL510098,ORD-107341,PRD2149,1,433.38,433.38,GBP
OL510099,ORD-104343,PRD2246,5,67.7,338.5,EUR
OL510100,ORD-104393,PRD2156,2,274.17,548.34,GBP
OL510101,ORD-106874,PRD2231,5,$447.61,2238.05,GBP
OL510102,ORD-101126,PRD2012,1,283.07,283.07,EUR
OL510103,ORD-100633,PRD2184,2,278.63,557.26,usd
OL510104,ORD-108749,PRD2077,1,258.63,258.63,EUR
OL510105,ORD-100102,PRD2224,1,$237.35,237.35,usd
OL510106,ORD-106083,PRD2244,3,59.03,177.09,NGN
OL510107,ORD-107844,PRD2206,1,450.18,450.18,USD
OL510108,ORD-102574,PRD2195,5,$456.51,2282.55,USD
OL510109,ORD-104371,PRD2001,-1,356.92,,US Dollar
OL510110,ORD-102560,PRD2207,4,379.25,1517.0,NGN
OL510111,ORD-102919,PRD2185,5,365.84,1829.2,US Dollar
OL510112,ORD-100993,PRD2243,0,$59.33,,US Dollar
OL510113,ORD-103661,PRD2200,2,413.95,827.9,GBP
OL510114,ORD-105933,PRD2203,1,213.85,213.85,EUR
OL510115,ORD-100416,PRD2064,2,$163.99,327.98,USD
OL510116,ORD-101983,PRD2169,1,397.22,397.22,USD
OL510117,ORD-101959,PRD2237,5,59.02,295.1,USD
OL510118,ORD-100863,PRD2054,5,252.88,1264.4,GBP
OL510119,ORD-104545,PRD2213,4,75.92,303.68,US Dollar
OL510120,ORD-106773,PRD2014,5,$185.11,925.55,USD
OL510121,ORD-106550,PRD2014,2,87.96,175.92,EUR
OL510122,ORD-105637,PRD2029,3,420.93,1262.79,NGN
OL510123,ORD-107322,PRD2038,0,$253.39,,usd
OL510124,ORD-108964,PRD2092,3,211.19,633.57,USD
OL510125,ORD-104624,PRD2203,2,230.85,461.7,EUR
